Plan_Rental,Plan_Rental_GST,Plan_Type,Plan_Name,Go_Live_Date,Pack_Closure_Date,Active_Inactive,Go_Live_Circle,Plan_Brief,Plan_SOC_ID,Category,Category_Name,Category_Value,Plan_ID,Product_Type,Customer_Type,Segment,Brand,Operator,Validity_Days,Data_Benefit,Daily_Data_Limit,Total_Data_Limit,Data_Unit,Voice_Benefit,SMS_Benefit,SMS_Limit,5G_Eligible,4G_Eligible,OTT_Benefit,OTT_Platform,Roaming_Benefit,ISD_Benefit,Night_Data,Weekend_Data,Data_Rollover,Speed_Post_Limit,Activation_Channel,Recharge_Channel,Market,Circle_Count,Launch_Quarter,Closure_Reason,Plan_Status,Auto_Renewal,FUP_Limit,FUP_Speed,Additional_Benefits,Created_Date,Last_Updated_Date
1001,₹1001.00 + GST ₹180.18 (18%) = ₹1181.18,Family,Vi Max 1001 (Legacy),15-Feb-23,06-Mar-24,Inactive,"GUJ, MAH, MPCG",UL Calls | 112.5GB Total (Full Validity) | 3000SMS | Unlimited 5G,26125260,1.Telco Benefits,2.Data,112.5GB Data Pack (Validity Based),PLN-POST-00013,Postpaid,HNI,Premium,Vi Max,Vodafone Idea,30,112.5GB Total (Full Validity),NA,112.5,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,No,NA,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,Yes,64 Kbps,Website,MyApp | UPI,West,3,Q4 FY2022-23,Low Subscriber Uptake,Withdrawn,Yes,112.5GB/Validity,64 Kbps,Monthly Bill on Single Invoice | 2 Family Add-On Connections | Priority Customer Care | Unused Data Rollover,04-Dec-22,30-Mar-24
1001,₹1001.00 + GST ₹180.18 (18%) = ₹1181.18,Family,Vi Max 1001 (Legacy),15-Feb-23,06-Mar-24,Inactive,"GUJ, MAH, MPCG",UL Calls | 112.5GB Total (Full Validity) | 3000SMS | Unlimited 5G,26125260,1.Telco Benefits,2.Data,5G Data - Unlimited (5G-Enabled Cities Only),PLN-POST-00013,Postpaid,HNI,Premium,Vi Max,Vodafone Idea,30,112.5GB Total (Full Validity),NA,112.5,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,No,NA,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,Yes,64 Kbps,Website,MyApp | UPI,West,3,Q4 FY2022-23,Low Subscriber Uptake,Withdrawn,Yes,112.5GB/Validity,64 Kbps,Monthly Bill on Single Invoice | 2 Family Add-On Connections | Priority Customer Care | Unused Data Rollover,04-Dec-22,30-Mar-24
1001,₹1001.00 + GST ₹180.18 (18%) = ₹1181.18,Family,Vi Max 1001 (Legacy),15-Feb-23,06-Mar-24,Inactive,"GUJ, MAH, MPCG",UL Calls | 112.5GB Total (Full Validity) | 3000SMS | Unlimited 5G,26125260,1.Telco Benefits,3.SMS,3000 SMS (Full Validity),PLN-POST-00013,Postpaid,HNI,Premium,Vi Max,Vodafone Idea,30,112.5GB Total (Full Validity),NA,112.5,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,No,NA,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,Yes,64 Kbps,Website,MyApp | UPI,West,3,Q4 FY2022-23,Low Subscriber Uptake,Withdrawn,Yes,112.5GB/Validity,64 Kbps,Monthly Bill on Single Invoice | 2 Family Add-On Connections | Priority Customer Care | Unused Data Rollover,04-Dec-22,30-Mar-24
1001,₹1001.00 + GST ₹180.18 (18%) = ₹1181.18,Family,Vi Max 1001 (Legacy),15-Feb-23,06-Mar-24,Inactive,"GUJ, MAH, MPCG",UL Calls | 112.5GB Total (Full Validity) | 3000SMS | Unlimited 5G,26125260,1.Telco Benefits,4.Validity,30 Days Validity,PLN-POST-00013,Postpaid,HNI,Premium,Vi Max,Vodafone Idea,30,112.5GB Total (Full Validity),NA,112.5,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,No,NA,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,Yes,64 Kbps,Website,MyApp | UPI,West,3,Q4 FY2022-23,Low Subscriber Uptake,Withdrawn,Yes,112.5GB/Validity,64 Kbps,Monthly Bill on Single Invoice | 2 Family Add-On Connections | Priority Customer Care | Unused Data Rollover,04-Dec-22,30-Mar-24
1001,₹1001.00 + GST ₹180.18 (18%) = ₹1181.18,Family,Vi Max 1001 (Legacy),15-Feb-23,06-Mar-24,Inactive,"GUJ, MAH, MPCG",UL Calls | 112.5GB Total (Full Validity) | 3000SMS | Unlimited 5G,26125260,1.Telco Benefits,5.FUP,Beyond 112.5GB/Validity: Speed Capped at 64 Kbps,PLN-POST-00013,Postpaid,HNI,Premium,Vi Max,Vodafone Idea,30,112.5GB Total (Full Validity),NA,112.5,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,No,NA,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,Yes,64 Kbps,Website,MyApp | UPI,West,3,Q4 FY2022-23,Low Subscriber Uptake,Withdrawn,Yes,112.5GB/Validity,64 Kbps,Monthly Bill on Single Invoice | 2 Family Add-On Connections | Priority Customer Care | Unused Data Rollover,04-Dec-22,30-Mar-24
1001,₹1001.00 + GST ₹180.18 (18%) = ₹1181.18,Family,Vi Max 1001 (Legacy),15-Feb-23,06-Mar-24,Inactive,"GUJ, MAH, MPCG",UL Calls | 112.5GB Total (Full Validity) | 3000SMS | Unlimited 5G,26125260,3.Roaming Benefits,1.Roaming,National Roaming Free + IR Discount 15%,PLN-POST-00013,Postpaid,HNI,Premium,Vi Max,Vodafone Idea,30,112.5GB Total (Full Validity),NA,112.5,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,No,NA,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,Yes,64 Kbps,Website,MyApp | UPI,West,3,Q4 FY2022-23,Low Subscriber Uptake,Withdrawn,Yes,112.5GB/Validity,64 Kbps,Monthly Bill on Single Invoice | 2 Family Add-On Connections | Priority Customer Care | Unused Data Rollover,04-Dec-22,30-Mar-24
1001,₹1001.00 + GST ₹180.18 (18%) = ₹1181.18,Family,Vi Max 1001 (Legacy),15-Feb-23,06-Mar-24,Inactive,"GUJ, MAH, MPCG",UL Calls | 112.5GB Total (Full Validity) | 3000SMS | Unlimited 5G,26125260,4.ISD Benefits,1.ISD,ISD Rate: ₹1.50/min (Select Countries),PLN-POST-00013,Postpaid,HNI,Premium,Vi Max,Vodafone Idea,30,112.5GB Total (Full Validity),NA,112.5,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,No,NA,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,Yes,64 Kbps,Website,MyApp | UPI,West,3,Q4 FY2022-23,Low Subscriber Uptake,Withdrawn,Yes,112.5GB/Validity,64 Kbps,Monthly Bill on Single Invoice | 2 Family Add-On Connections | Priority Customer Care | Unused Data Rollover,04-Dec-22,30-Mar-24
1001,₹1001.00 + GST ₹180.18 (18%) = ₹1181.18,Family,Vi Max 1001 (Legacy),15-Feb-23,06-Mar-24,Inactive,"GUJ, MAH, MPCG",UL Calls | 112.5GB Total (Full Validity) | 3000SMS | Unlimited 5G,26125260,5.Additional Benefits,1.Additional Benefits,Monthly Bill on Single Invoice | 2 Family Add-On Connections | Priority Customer Care | Unused Data Rollover,PLN-POST-00013,Postpaid,HNI,Premium,Vi Max,Vodafone Idea,30,112.5GB Total (Full Validity),NA,112.5,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,No,NA,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,Yes,64 Kbps,Website,MyApp | UPI,West,3,Q4 FY2022-23,Low Subscriber Uptake,Withdrawn,Yes,112.5GB/Validity,64 Kbps,Monthly Bill on Single Invoice | 2 Family Add-On Connections | Priority Customer Care | Unused Data Rollover,04-Dec-22,30-Mar-24
179,₹179.00 (GST Inclusive @18% | Base ₹151.69 + GST ₹27.31),Voice,Vi Hero Unlimited 179 (Legacy),23-Feb-24,27-Mar-26,Inactive,"BIH, KOL, ORI, ROB, WB",UL Calls | 1.5GB Total (Full Validity) | 300 SMS,26126082,1.Telco Benefits,1.Voice,Unlimited Calls (Local+STD+NR),PLN-PRE-00038,Prepaid,Retail,Entry,Vi Hero Unlimited,Vodafone Idea,28,1.5GB Total (Full Validity),NA,1.5,GB,Unlimited Calls (Local+STD+NR),300 SMS (Full Validity),300,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,Call Center,Third Party App (PhonePe/Paytm),East,5,Q4 FY2023-24,Replaced by Revised Pack,Grandfathered,No,1.5GB/Validity,64 Kbps,Vi Movies & TV Access,06-Dec-23,04-May-26
179,₹179.00 (GST Inclusive @18% | Base ₹151.69 + GST ₹27.31),Voice,Vi Hero Unlimited 179 (Legacy),23-Feb-24,27-Mar-26,Inactive,"BIH, KOL, ORI, ROB, WB",UL Calls | 1.5GB Total (Full Validity) | 300 SMS,26126082,1.Telco Benefits,2.Data,Total Data: 1.5GB for Full Validity,PLN-PRE-00038,Prepaid,Retail,Entry,Vi Hero Unlimited,Vodafone Idea,28,1.5GB Total (Full Validity),NA,1.5,GB,Unlimited Calls (Local+STD+NR),300 SMS (Full Validity),300,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,Call Center,Third Party App (PhonePe/Paytm),East,5,Q4 FY2023-24,Replaced by Revised Pack,Grandfathered,No,1.5GB/Validity,64 Kbps,Vi Movies & TV Access,06-Dec-23,04-May-26
179,₹179.00 (GST Inclusive @18% | Base ₹151.69 + GST ₹27.31),Voice,Vi Hero Unlimited 179 (Legacy),23-Feb-24,27-Mar-26,Inactive,"BIH, KOL, ORI, ROB, WB",UL Calls | 1.5GB Total (Full Validity) | 300 SMS,26126082,1.Telco Benefits,3.SMS,SMS: 300 (Validity Based),PLN-PRE-00038,Prepaid,Retail,Entry,Vi Hero Unlimited,Vodafone Idea,28,1.5GB Total (Full Validity),NA,1.5,GB,Unlimited Calls (Local+STD+NR),300 SMS (Full Validity),300,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,Call Center,Third Party App (PhonePe/Paytm),East,5,Q4 FY2023-24,Replaced by Revised Pack,Grandfathered,No,1.5GB/Validity,64 Kbps,Vi Movies & TV Access,06-Dec-23,04-May-26
179,₹179.00 (GST Inclusive @18% | Base ₹151.69 + GST ₹27.31),Voice,Vi Hero Unlimited 179 (Legacy),23-Feb-24,27-Mar-26,Inactive,"BIH, KOL, ORI, ROB, WB",UL Calls | 1.5GB Total (Full Validity) | 300 SMS,26126082,1.Telco Benefits,4.Validity,Pack Valid for 28 Days,PLN-PRE-00038,Prepaid,Retail,Entry,Vi Hero Unlimited,Vodafone Idea,28,1.5GB Total (Full Validity),NA,1.5,GB,Unlimited Calls (Local+STD+NR),300 SMS (Full Validity),300,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,Call Center,Third Party App (PhonePe/Paytm),East,5,Q4 FY2023-24,Replaced by Revised Pack,Grandfathered,No,1.5GB/Validity,64 Kbps,Vi Movies & TV Access,06-Dec-23,04-May-26
179,₹179.00 (GST Inclusive @18% | Base ₹151.69 + GST ₹27.31),Voice,Vi Hero Unlimited 179 (Legacy),23-Feb-24,27-Mar-26,Inactive,"BIH, KOL, ORI, ROB, WB",UL Calls | 1.5GB Total (Full Validity) | 300 SMS,26126082,1.Telco Benefits,5.FUP,"FUP Limit 1.5GB/Validity, Throttled to 64 Kbps Thereafter",PLN-PRE-00038,Prepaid,Retail,Entry,Vi Hero Unlimited,Vodafone Idea,28,1.5GB Total (Full Validity),NA,1.5,GB,Unlimited Calls (Local+STD+NR),300 SMS (Full Validity),300,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,Call Center,Third Party App (PhonePe/Paytm),East,5,Q4 FY2023-24,Replaced by Revised Pack,Grandfathered,No,1.5GB/Validity,64 Kbps,Vi Movies & TV Access,06-Dec-23,04-May-26
179,₹179.00 (GST Inclusive @18% | Base ₹151.69 + GST ₹27.31),Voice,Vi Hero Unlimited 179 (Legacy),23-Feb-24,27-Mar-26,Inactive,"BIH, KOL, ORI, ROB, WB",UL Calls | 1.5GB Total (Full Validity) | 300 SMS,26126082,3.Roaming Benefits,1.Roaming,Domestic Roaming Free (In & Out),PLN-PRE-00038,Prepaid,Retail,Entry,Vi Hero Unlimited,Vodafone Idea,28,1.5GB Total (Full Validity),NA,1.5,GB,Unlimited Calls (Local+STD+NR),300 SMS (Full Validity),300,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,Call Center,Third Party App (PhonePe/Paytm),East,5,Q4 FY2023-24,Replaced by Revised Pack,Grandfathered,No,1.5GB/Validity,64 Kbps,Vi Movies & TV Access,06-Dec-23,04-May-26
179,₹179.00 (GST Inclusive @18% | Base ₹151.69 + GST ₹27.31),Voice,Vi Hero Unlimited 179 (Legacy),23-Feb-24,27-Mar-26,Inactive,"BIH, KOL, ORI, ROB, WB",UL Calls | 1.5GB Total (Full Validity) | 300 SMS,26126082,5.Additional Benefits,1.Additional Benefits,Vi Movies & TV Access,PLN-PRE-00038,Prepaid,Retail,Entry,Vi Hero Unlimited,Vodafone Idea,28,1.5GB Total (Full Validity),NA,1.5,GB,Unlimited Calls (Local+STD+NR),300 SMS (Full Validity),300,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,Call Center,Third Party App (PhonePe/Paytm),East,5,Q4 FY2023-24,Replaced by Revised Pack,Grandfathered,No,1.5GB/Validity,64 Kbps,Vi Movies & TV Access,06-Dec-23,04-May-26
1501,₹1501.00 + GST ₹270.18 (18%) = ₹1771.18,Corporate,Vi Max 1501 (Legacy),22-Mar-24,22-Mar-25,Inactive,"BIH, KOL, NE, ORI, ROB, WB",UL Calls | 150GB Total (Full Validity) | 3000SMS | Unlimited 5G,26126968,1.Telco Benefits,1.Voice,Unltd Local+STD+NR Calls,PLN-POST-00014,Postpaid,Corporate,Enterprise,Vi Max,Vodafone Idea,30,150GB Total (Full Validity),NA,150,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,No,NA,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,Yes,64 Kbps,Website,Third Party App (PhonePe/Paytm),East,6,Q4 FY2023-24,Replaced by Revised Pack,Withdrawn,Yes,150GB/Validity,64 Kbps,Monthly Bill on Single Invoice | Priority Customer Care | Unused Data Rollover,13-Feb-24,27-Mar-25
1501,₹1501.00 + GST ₹270.18 (18%) = ₹1771.18,Corporate,Vi Max 1501 (Legacy),22-Mar-24,22-Mar-25,Inactive,"BIH, KOL, NE, ORI, ROB, WB",UL Calls | 150GB Total (Full Validity) | 3000SMS | Unlimited 5G,26126968,1.Telco Benefits,2.Data,150GB Total (Full Validity),PLN-POST-00014,Postpaid,Corporate,Enterprise,Vi Max,Vodafone Idea,30,150GB Total (Full Validity),NA,150,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,No,NA,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,Yes,64 Kbps,Website,Third Party App (PhonePe/Paytm),East,6,Q4 FY2023-24,Replaced by Revised Pack,Withdrawn,Yes,150GB/Validity,64 Kbps,Monthly Bill on Single Invoice | Priority Customer Care | Unused Data Rollover,13-Feb-24,27-Mar-25
1501,₹1501.00 + GST ₹270.18 (18%) = ₹1771.18,Corporate,Vi Max 1501 (Legacy),22-Mar-24,22-Mar-25,Inactive,"BIH, KOL, NE, ORI, ROB, WB",UL Calls | 150GB Total (Full Validity) | 3000SMS | Unlimited 5G,26126968,1.Telco Benefits,2.Data,Unlimited 5G DATA in cities where 5G is launched,PLN-POST-00014,Postpaid,Corporate,Enterprise,Vi Max,Vodafone Idea,30,150GB Total (Full Validity),NA,150,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,No,NA,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,Yes,64 Kbps,Website,Third Party App (PhonePe/Paytm),East,6,Q4 FY2023-24,Replaced by Revised Pack,Withdrawn,Yes,150GB/Validity,64 Kbps,Monthly Bill on Single Invoice | Priority Customer Care | Unused Data Rollover,13-Feb-24,27-Mar-25
1501,₹1501.00 + GST ₹270.18 (18%) = ₹1771.18,Corporate,Vi Max 1501 (Legacy),22-Mar-24,22-Mar-25,Inactive,"BIH, KOL, NE, ORI, ROB, WB",UL Calls | 150GB Total (Full Validity) | 3000SMS | Unlimited 5G,26126968,1.Telco Benefits,3.SMS,3000 SMS,PLN-POST-00014,Postpaid,Corporate,Enterprise,Vi Max,Vodafone Idea,30,150GB Total (Full Validity),NA,150,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,No,NA,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,Yes,64 Kbps,Website,Third Party App (PhonePe/Paytm),East,6,Q4 FY2023-24,Replaced by Revised Pack,Withdrawn,Yes,150GB/Validity,64 Kbps,Monthly Bill on Single Invoice | Priority Customer Care | Unused Data Rollover,13-Feb-24,27-Mar-25
1501,₹1501.00 + GST ₹270.18 (18%) = ₹1771.18,Corporate,Vi Max 1501 (Legacy),22-Mar-24,22-Mar-25,Inactive,"BIH, KOL, NE, ORI, ROB, WB",UL Calls | 150GB Total (Full Validity) | 3000SMS | Unlimited 5G,26126968,1.Telco Benefits,4.Validity,Validity: 30 Days,PLN-POST-00014,Postpaid,Corporate,Enterprise,Vi Max,Vodafone Idea,30,150GB Total (Full Validity),NA,150,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,No,NA,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,Yes,64 Kbps,Website,Third Party App (PhonePe/Paytm),East,6,Q4 FY2023-24,Replaced by Revised Pack,Withdrawn,Yes,150GB/Validity,64 Kbps,Monthly Bill on Single Invoice | Priority Customer Care | Unused Data Rollover,13-Feb-24,27-Mar-25
1501,₹1501.00 + GST ₹270.18 (18%) = ₹1771.18,Corporate,Vi Max 1501 (Legacy),22-Mar-24,22-Mar-25,Inactive,"BIH, KOL, NE, ORI, ROB, WB",UL Calls | 150GB Total (Full Validity) | 3000SMS | Unlimited 5G,26126968,1.Telco Benefits,5.FUP,Post 150GB/Validity FUP - Speed Reduced to 64 Kbps,PLN-POST-00014,Postpaid,Corporate,Enterprise,Vi Max,Vodafone Idea,30,150GB Total (Full Validity),NA,150,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,No,NA,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,Yes,64 Kbps,Website,Third Party App (PhonePe/Paytm),East,6,Q4 FY2023-24,Replaced by Revised Pack,Withdrawn,Yes,150GB/Validity,64 Kbps,Monthly Bill on Single Invoice | Priority Customer Care | Unused Data Rollover,13-Feb-24,27-Mar-25
1501,₹1501.00 + GST ₹270.18 (18%) = ₹1771.18,Corporate,Vi Max 1501 (Legacy),22-Mar-24,22-Mar-25,Inactive,"BIH, KOL, NE, ORI, ROB, WB",UL Calls | 150GB Total (Full Validity) | 3000SMS | Unlimited 5G,26126968,3.Roaming Benefits,1.Roaming,Free National Roaming + 15% Off on IR Packs,PLN-POST-00014,Postpaid,Corporate,Enterprise,Vi Max,Vodafone Idea,30,150GB Total (Full Validity),NA,150,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,No,NA,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,Yes,64 Kbps,Website,Third Party App (PhonePe/Paytm),East,6,Q4 FY2023-24,Replaced by Revised Pack,Withdrawn,Yes,150GB/Validity,64 Kbps,Monthly Bill on Single Invoice | Priority Customer Care | Unused Data Rollover,13-Feb-24,27-Mar-25
1501,₹1501.00 + GST ₹270.18 (18%) = ₹1771.18,Corporate,Vi Max 1501 (Legacy),22-Mar-24,22-Mar-25,Inactive,"BIH, KOL, NE, ORI, ROB, WB",UL Calls | 150GB Total (Full Validity) | 3000SMS | Unlimited 5G,26126968,4.ISD Benefits,1.ISD,ISD Calls @ ₹1.50/min to Select Countries,PLN-POST-00014,Postpaid,Corporate,Enterprise,Vi Max,Vodafone Idea,30,150GB Total (Full Validity),NA,150,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,No,NA,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,Yes,64 Kbps,Website,Third Party App (PhonePe/Paytm),East,6,Q4 FY2023-24,Replaced by Revised Pack,Withdrawn,Yes,150GB/Validity,64 Kbps,Monthly Bill on Single Invoice | Priority Customer Care | Unused Data Rollover,13-Feb-24,27-Mar-25
1501,₹1501.00 + GST ₹270.18 (18%) = ₹1771.18,Corporate,Vi Max 1501 (Legacy),22-Mar-24,22-Mar-25,Inactive,"BIH, KOL, NE, ORI, ROB, WB",UL Calls | 150GB Total (Full Validity) | 3000SMS | Unlimited 5G,26126968,5.Additional Benefits,1.Additional Benefits,Monthly Bill on Single Invoice | Priority Customer Care | Unused Data Rollover,PLN-POST-00014,Postpaid,Corporate,Enterprise,Vi Max,Vodafone Idea,30,150GB Total (Full Validity),NA,150,GB,Unlimited Calls (Local+STD+NR),3000 SMS (Full Validity),3000,Yes,Yes,No,NA,Free National Roaming + IR Discount,Discounted ISD Rate,NA,NA,Yes,64 Kbps,Website,Third Party App (PhonePe/Paytm),East,6,Q4 FY2023-24,Replaced by Revised Pack,Withdrawn,Yes,150GB/Validity,64 Kbps,Monthly Bill on Single Invoice | Priority Customer Care | Unused Data Rollover,13-Feb-24,27-Mar-25
399,₹399.00 (GST Inclusive @18% | Base ₹338.14 + GST ₹60.86),Unlimited,Vi Hero Unlimited 399 (Legacy),16-Dec-23,20-Jan-25,Inactive,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 2GB/Day High-Speed Data | 100 SMS/Day,26127375,1.Telco Benefits,1.Voice,Unlimited Calls (Local+STD+NR),PLN-PRE-00039,Prepaid,Retail,Youth,Vi Hero Unlimited,Vodafone Idea,28,2GB/Day High-Speed Data,2,56,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,USSD *199#,MyApp | Debit Card,Pan India,23,Q3 FY2023-24,Low Subscriber Uptake,Grandfathered,No,2GB/Day,64 Kbps,Vi Movies & TV Access,20-Sep-23,01-Feb-25
399,₹399.00 (GST Inclusive @18% | Base ₹338.14 + GST ₹60.86),Unlimited,Vi Hero Unlimited 399 (Legacy),16-Dec-23,20-Jan-25,Inactive,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 2GB/Day High-Speed Data | 100 SMS/Day,26127375,1.Telco Benefits,2.Data,2GB/Day High-Speed Data,PLN-PRE-00039,Prepaid,Retail,Youth,Vi Hero Unlimited,Vodafone Idea,28,2GB/Day High-Speed Data,2,56,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,USSD *199#,MyApp | Debit Card,Pan India,23,Q3 FY2023-24,Low Subscriber Uptake,Grandfathered,No,2GB/Day,64 Kbps,Vi Movies & TV Access,20-Sep-23,01-Feb-25
399,₹399.00 (GST Inclusive @18% | Base ₹338.14 + GST ₹60.86),Unlimited,Vi Hero Unlimited 399 (Legacy),16-Dec-23,20-Jan-25,Inactive,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 2GB/Day High-Speed Data | 100 SMS/Day,26127375,1.Telco Benefits,2.Data,Post Daily FUP Speed: 64 Kbps,PLN-PRE-00039,Prepaid,Retail,Youth,Vi Hero Unlimited,Vodafone Idea,28,2GB/Day High-Speed Data,2,56,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,USSD *199#,MyApp | Debit Card,Pan India,23,Q3 FY2023-24,Low Subscriber Uptake,Grandfathered,No,2GB/Day,64 Kbps,Vi Movies & TV Access,20-Sep-23,01-Feb-25
399,₹399.00 (GST Inclusive @18% | Base ₹338.14 + GST ₹60.86),Unlimited,Vi Hero Unlimited 399 (Legacy),16-Dec-23,20-Jan-25,Inactive,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 2GB/Day High-Speed Data | 100 SMS/Day,26127375,1.Telco Benefits,3.SMS,100 SMS/Day,PLN-PRE-00039,Prepaid,Retail,Youth,Vi Hero Unlimited,Vodafone Idea,28,2GB/Day High-Speed Data,2,56,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,USSD *199#,MyApp | Debit Card,Pan India,23,Q3 FY2023-24,Low Subscriber Uptake,Grandfathered,No,2GB/Day,64 Kbps,Vi Movies & TV Access,20-Sep-23,01-Feb-25
399,₹399.00 (GST Inclusive @18% | Base ₹338.14 + GST ₹60.86),Unlimited,Vi Hero Unlimited 399 (Legacy),16-Dec-23,20-Jan-25,Inactive,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 2GB/Day High-Speed Data | 100 SMS/Day,26127375,1.Telco Benefits,4.Validity,Pack Valid for 28 Days,PLN-PRE-00039,Prepaid,Retail,Youth,Vi Hero Unlimited,Vodafone Idea,28,2GB/Day High-Speed Data,2,56,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,USSD *199#,MyApp | Debit Card,Pan India,23,Q3 FY2023-24,Low Subscriber Uptake,Grandfathered,No,2GB/Day,64 Kbps,Vi Movies & TV Access,20-Sep-23,01-Feb-25
399,₹399.00 (GST Inclusive @18% | Base ₹338.14 + GST ₹60.86),Unlimited,Vi Hero Unlimited 399 (Legacy),16-Dec-23,20-Jan-25,Inactive,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 2GB/Day High-Speed Data | 100 SMS/Day,26127375,1.Telco Benefits,5.FUP,"FUP Limit 2GB/Day, Throttled to 64 Kbps Thereafter",PLN-PRE-00039,Prepaid,Retail,Youth,Vi Hero Unlimited,Vodafone Idea,28,2GB/Day High-Speed Data,2,56,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,USSD *199#,MyApp | Debit Card,Pan India,23,Q3 FY2023-24,Low Subscriber Uptake,Grandfathered,No,2GB/Day,64 Kbps,Vi Movies & TV Access,20-Sep-23,01-Feb-25
